rating	name	latitude	longitude	city
3.0	National Museum of Mathematics	40.7432299	-73.98739	Manhattan
3.5	El Museo Del Barrio	40.7931	-73.95137	New York
4.5	Irish Hunger Memorial	40.7150211352621	-74.0163624286652	New York
4.0	Sculpture Center	40.7468964	-73.9411234	Long Island City
3.5	South Street Seaport Museum	40.7066299	-74.00366	New York
4.0	NYC Fire Museum	40.72569	-74.0070099	New York
4.5	Brooklyn Botanic Garden	40.6668904	-73.9618318	Brooklyn
4.0	The Jewish Museum	40.7854	-73.95719	New York
4.5	Judd Foundation	40.723508	-73.9993609	New York
3.5	Coney Island Museum	40.57538	-73.97984	Brooklyn
4.5	The Iris and B. Gerald Cantor Roof Garden	40.7794189	-73.9634171	New York
4.5	Museum of Jewish Heritage - A Living Memorial to the Holocaust	40.7059561981769	-74.0185171490475	New York
4.0	Ellis Island	40.70447	-74.01151	New York
3.5	Staten Island Museum	40.64435	-74.07773	Staten Island
4.0	Ellis Island Immigration Museum	40.6987072970291	-74.0395416540388	New York
3.5	Children's Museum of Manhattan	40.78585	-73.9773	New York
3.5	The Toy Museum of NY	40.69246	-73.99036	Brooklyn
4.0	Rose Center for Earth and Space	40.7318288	-73.8861129	New York
5.0	Lenny's Creation	40.6367126614729	-74.127869233489	Staten Island
4.0	Jacques Marchais Museum of Tibetan Art	40.57632	-74.13835	Staten Island
3.5	Children's Museum of the Arts	40.727458462327	-74.0080832028441	New York
4.5	Greater Astoria Historical Society	40.7599602	-73.9218216	Long Island City
5.0	Clayton Gallery and Outlaw Art Museum	40.7213516	-73.9870834	Manhattan
2.5	Skyscraper Museum	40.7057326240421	-74.0176768605776	New York
4.0	Grey Art Gallery, NYU	40.7303961	-73.9960314	New York
2.5	Williamsburg Art & Historical Center	40.71051	-73.96362	Brooklyn
4.0	Dyckman Farmhouse Museum	40.86744700965	-73.922892093653	New York
4.0	Asia Society and Museum	40.7698787	-73.9643507	New York
5.0	Hip Hop Scriptures	40.8409822	-73.9447994	Manhattan
4.5	Alley Pond Environmental Center	40.762001	-73.7536163	Douglaston
4.5	Exhibitionism: The Rolling Stones	40.73776	-74.00802	New York
4.5	National Lighthouse Museum	40.6414	-74.07608	Staten Island
4.5	New York Public Library	40.75161	-73.98226	New York
4.0	Onassis Cultural Center	40.7593101	-73.9764347	New York
3.0	Ripley's Believe It or Not! Time Square	40.7567195290979	-73.988980435962	New York
3.5	New York Transit Museum Gallery Annex & Store	40.7529716669874	-73.9773432563829	New York
5.0	Malcolm X & Dr Betty Shabazz Memorial & Educational Center	40.8392181	-73.9404373	New York
5.0	Garibaldi-Meucci Memorial Museum	40.6152	-74.07381	Staten Island
4.5	Luxembourg Dayan	40.774559	-73.9626617	New York
4.0	Queens County Farm Museum	40.74787	-73.72408	Floral Park
5.0	Museum Hack	40.7105863	-73.8524626	New York
5.0	BLDG92: Brooklyn Navy Yard Center	40.6981239	-73.9751053	New York
3.5	Star Wars And The Power Of Costume Exhibition	40.75774	-73.98727	New York
4.0	Wyckoff Farmhouse Museum	40.6444	-73.92084	Brooklyn
4.5	Unix Gallery	40.749018	-74.0052976	New York
5.0	Arthur Ross Terrace	40.7826309	-73.973465	New York
4.0	Noble Maritime Collection	40.645545	-74.101853	Staten Island
4.5	Voelker Orth Museum	40.7645667	-73.8163643	Flushing
5.0	Enrico Caruso Museum of America	40.60288	-73.95345	Brooklyn
4.5	Center For Italian Modern Art	40.72117	-73.99873	New York
5.0	Manus X Machina	40.77942	-73.96342	New York
5.0	Hall of Fame for Great Americans			Bronx
4.5	New York City	40.70376	-74.01253	New York
4.0	Liberty Science Center	40.7082774542377	-74.054571136174	Jersey City
4.0	The Anne Frank Center USA	40.7131922	-74.009467	New York
5.0	Living Torah Museum	40.6355402997066	-73.9805236420411	Brooklyn
4.0	Dahesh Museum of Art	40.76491	-73.9651	New York
4.5	Theodore Roosevelt Birthplace National Historic Site	40.739015	-73.989061	New York
4.0	The Center For Jewish History	40.737793	-73.9933929	New York
4.0	Three Faiths Exhibit - NY Public Library	40.7528191	-73.981369	Manhattan
4.5	The National Jazz Museum In Harlem	40.80963	-73.94234	New York
3.5	Theodore Roosevelt Birthplace	40.7386798	-73.9889581	New York
4.0	Who Shot Rock & Roll @ Brooklyn Museum	40.6715274	-73.9627624	Brooklyn
3.5	The Jewish Children's Museum	40.66901	-73.94196	Brooklyn
4.5	The Metropolitan Museum of Art Store	40.758292	-73.9782488	New York
4.5	Lewis H Latimer House Museum	40.7663107473881	-73.8295314257968	Flushing
4.5	USS Growler Submarine	40.7647547169697	-73.9995836206671	New York
4.0	Herbert & Eileen Bernard Museum of Judaica	40.768019	-73.9696926	New York
4.5	Park Avenue Armory	40.767313	-73.9662107	New York
3.5	Paley Center For Media	40.76048	-73.97765	New York
3.5	Socrates Sculpture Park	40.768565	-73.935846	Long Island City
4.0	Christie's	40.758194	-73.9793396	New York
4.0	Hayden Planetarium	40.7817801594307	-73.9737572788513	New York
4.5	Bushwick Loft Museum	40.7059288	-73.9372406	Brooklyn
4.5	Gagosian	40.7468	-74.0063	New York
4.0	Newark Museum	40.7431135	-74.1712203	Newark
4.0	Con Edison Museum	40.7338332	-73.9881442	New York
4.5	Top of the Rock	40.7593342608422	-73.9794015884399	New York
4.5	The Unisphere	40.7463903688115	-73.8450483183901	Flushing
4.0	King Manor Museum	40.70302	-73.803757	Jamaica
2.5	International Center of Photography Museum	40.72309	-73.99337	New York
5.0	Bodies New York	40.7065399	-74.00325	New York
4.5	Grand Central Terminal	40.752793	-73.977165	New York
3.5	Bartow-Pell Mansion Museum	40.871943	-73.805501	Bronx
4.5	World War II East Coast Memorial	40.709135	-74.017156	Manhattan
3.5	Ukrainian Museum	40.72767	-73.98975	New York
4.0	Museum of American Illustration	40.764789	-73.966889	Manhattan
5.0	Holographic Studios	40.739809	-73.980163	New York
5.0	George Gustav Heye Center	40.7046204	-74.0141373	New York
4.0	The Jewish Museum Shop	40.7850955200116	-73.9575256091781	New York
4.5	Manhattan	40.74928	-73.99259	New York
5.0	A & N Art Gallery	40.7774467	-73.9503708	New York
5.0	House Of Wax	40.6912509	-73.9832589	Brooklyn
4.5	African Burial Ground National Monument	40.7151833	-74.0032578	New York
4.0	Federal Hall National Memorial	40.7071839860285	-74.0104323387947	New York
4.0	Unix Gallery	40.7758504157623	-73.9622974980334	New York
4.5	Bayside Historical Society	40.7924576	-73.7793579	Bayside
4.5	Frame It In Brooklyn	40.6610826	-74.0001725	Brooklyn
5.0	Art is Pain Gallery	40.7207213586289	-73.9927500000063	New York
2.0	Italian American Museum	40.7192548910145	-73.9974801176865	Manhattan
4.5	Atlantic Antic	40.6879694869792	-73.987696888855	Brooklyn
4.0	New York City Vietnam Veterans Memorial	40.7032013	-74.00914	Manhattan
3.5	Queens Botanical Garden	40.7514567	-73.826228	Flushing
3.0	Lee Young Hee Korea Museum	40.71424	-74.00642	New York
2.5	Morbid Anatomy Museum	40.6728707050268	-73.9900916146056	Gowanus
4.0	City Island Nautical Museum	40.847271369526	-73.7845230102539	Bronx
5.0	Thomas J Watson Library	40.7790872098748	-73.963383436203	New York
2.5	Postal Museum	40.750923	-73.994545	New York
4.0	Kehila Kedosha Janina Synagogue and Museum	40.71859	-73.99117	New York
4.5	Japan Society	40.752451796014	-73.968356064888	New York
3.5	MoMA Design and Book Store	40.76146	-73.97736	New York
3.5	Dahesh Museum of Art Gift Shop	40.7249107	-74.0046387	New York
4.5	Strayboots	40.7400926	-73.9854925	New York
4.5	Mark Venaglia	40.77616	-73.98198	Manhattan
5.0	PaintBox Soho	40.7257195	-74.0020117	New York
3.0	Metropolitan Museum Of Art Customer Service	40.7108917	-73.8915482	Middle Village
4.5	Decor Art Gallery	40.7363098	-73.985163	New York
4.5	Willoughby Windows	40.6920928987952	-73.9848947525024	Brooklyn
4.5	Van Cortlandt House Museum	40.88944	-73.89836	Bronx
4.0	Empire State Building	40.748442285082	-73.9856674785042	New York
4.5	New York Botanical Garden	40.8622798125418	-73.8771354681101	Bronx
5.0	Margaret Mead Film Festival	40.7806707694961	-73.97480360135	New York
4.5	Modern Pinball NYC	40.7410812	-73.9819183	New York
4.5	Borough of Queens	40.76666	-73.82633	Queens
4.5	Brooklyn Waterfront Artists Coalition	40.6737869399131	-74.0162444114685	Brooklyn
5.0	Jubilee Gallery	40.6970699	-73.992856	Brooklyn
4.0	Jersey City Museum	40.71974	-74.0504	Jersey City
4.0	Film Forum	40.72844	-74.0046799	New York
4.0	Liberty Hall Museum	40.67861	-74.2281	Union
4.5	Gagosian	40.77474	-73.96347	New York
4.5	Coney Island Circus Sideshow	40.57538	-73.97984	Brooklyn
4.0	Museum Mile Festival	40.78008	-73.96148	New York
