rating	name	latitude	longitude	city
4.0	Blue Bottle Coffee	40.7530635290641	-73.984223271164	New York
4.5	Postmark Cafe	40.6710865	-73.9852	Brooklyn
4.0	The Elk	40.7341962235334	-74.007479016899	New York
4.0	Whynot Coffee	40.72175	-73.988629	New York
4.5	Round K	40.71887	-73.99083	New York
4.0	Everyman Espresso	40.7213607	-74.0044096	New York
4.5	Two For the Pot	40.69073	-73.99428	Brooklyn
4.0	Irving Farm Coffee Roasters	40.783329	-73.9795227	New York
4.0	Bean & Bean	40.746862	-73.99696	New York
4.0	Maman	40.72028	-73.9984	New York
4.5	Old Country Coffee	40.7544507270095	-73.9984663948417	New York
4.0	Cafe Grumpy	40.71512	-73.99015	New York
4.0	The Frog's Crown	40.7251396	-74.0037384	New York
4.0	Gasoline Alley Coffee	40.7254219	-73.9948196	New York
4.5	Penny House Cafe	40.676044	-73.963713	Brooklyn
4.5	Madman Espresso	40.7320887578344	-73.9838278699811	New York
4.0	Ost Caf¨¦	40.729291378791	-73.9817404747009	New York
4.5	Strangeways Coffee	40.7062263	-73.9191742	Brooklyn
4.0	Jack's Stir Brew Coffee	40.7075276	-74.0024302	New York
4.5	Uptown Roasters	40.795146	-73.9446802	New York
4.5	Anchor Coffee and Corp	40.6842654	-73.9411785	Brooklyn
4.0	Birch Coffee	40.7383837	-73.9999931	New York
4.5	Henry's Local	40.6816699	-74.000845	New York
4.5	Southside Coffee	40.6611330590684	-73.9902541413903	Brooklyn
4.0	Joe Coffee	40.7857435651993	-73.9729299762166	New York
5.0	Classic Coffee Shop	40.71568	-73.99079	New York
4.5	Madman Espresso	40.75479	-73.99396	New York
4.0	Joe Coffee	40.7721104355424	-73.960825179509	New York
4.0	Hungry Ghost	40.6860872	-73.9735729	Brooklyn
4.5	Ninth Street Espresso	40.7608109	-73.9703369	New York
4.5	Bean Me	40.76808	-73.98537	New York
4.0	Harney & Sons SoHo	40.721623475038	-73.9996463082596	New York
4.5	Ramini Espresso Bar & Cafe	40.7537561	-73.9909405	New York
4.0	Cup & Cup	40.74629	-73.9848	New York
4.5	Roots Caf¨¦	40.662904	-73.9916337	Brooklyn
4.5	Native Bean	40.7234116	-73.9851074	New York
3.0	Coffee Shop	40.73652	-73.99118	New York
4.5	Cream Coffee & Tea Shop	40.6332643	-74.0272763	Brooklyn
4.0	Yours Truly	40.7209892	-73.9944992	New York
4.5	19 Cafe	40.7052167	-73.9444036	New York
4.5	Elsewhere Espresso	40.7268278898069	-73.9869972123936	New York
4.0	Cobble Hill Coffee Shop	40.68349	-73.99569	Brooklyn
4.5	Lena	40.7322923	-73.9964528	Manhattan
4.5	Georges-Andr¨¦ Vintage Caf¨¦	40.6838183160629	-73.9322331191101	Brooklyn
4.5	Crema BK	40.72303	-73.94572	Brooklyn
4.5	ReConnect Cafe	40.6946297	-73.9458466	Brooklyn
4.0	Kaffe 1668	40.7209015	-74.0096817	New York
4.5	Macdonough Caf¨¦	40.683924	-73.917108	Brooklyn
4.5	Brewklyn Grind Coffee Roasters - BKG	40.69404	-73.96193	Brooklyn
4.0	Joe Coffee	40.7750206	-73.9803238	New York
4.5	Bluestockings	40.72139	-73.9889199	New York
4.5	Oslo Coffee Roasters	40.7691307	-73.9537125	New York
4.5	Sugarburg	40.7141182158499	-73.9516061916947	Brooklyn
4.0	Berkli Parc Cafe	40.7191369	-73.9908998	New York
4.0	Cafe Jax	40.776062	-73.9518727	New York
4.0	Variety	40.71542	-73.94436	Brooklyn
4.0	Cranberry's	40.69958	-73.99212	Brooklyn
4.5	Beans and Leaves	40.6307373046875	-74.1033935546875	Staten Island
4.0	Roasting Plant	40.71781	-73.99051	New York
4.0	Toby's Estate Coffee	40.7178805	-73.9592543	Brooklyn
4.0	Pennylane Coffee	40.75163	-73.97023	New York
4.0	Third Rail Coffee	40.72976	-73.98706	New York
4.0	R & R Coffee	40.7089119	-74.0054779	New York
4.0	2Beans	40.7511373	-73.978866	New York
4.5	Perk Kafe	40.7845401242991	-73.9471010863781	New York
4.5	Upright Coffee	40.7292285	-73.9537541	Brooklyn
4.0	FIKA	40.7236745536557	-74.0104913502942	New York
4.0	Caf¨¦ Grumpy	40.72855	-73.94866	Brooklyn
4.5	Daily Grind Coffee	40.7094499	-74.0086	New York
4.0	Le Caf¨¦ Coffee	40.7357460797343	-73.9928742229649	New York
4.0	Outpost Caf¨¦	40.68184	-73.9603	Brooklyn
4.5	Kava Shteeble	40.686772	-73.923783	New York
4.0	Sit & Wonder	40.677513627085	-73.963737487793	Brooklyn
4.0	Communitea	40.74541	-73.95018	Long Island City
4.0	Gregorys Coffee	40.7477121362912	-73.9890575408936	New York
4.5	Northerly	40.71065	-73.95801	Brooklyn
4.0	Joe Coffee	40.7332515610874	-74.0006269059051	New York
4.5	C&B	40.7252271901335	-73.9816302970189	New York
4.5	South 4th Bar & Caf¨¦	40.71232	-73.9644	Brooklyn
4.0	Ninth Street Espresso	40.7251	-73.9778	New York
4.0	Bean & Bean	40.7073064192213	-74.0122090517805	New York
4.5	Tianti Books	40.753943	-73.992609	New York
4.5	Bushwick Coffee House and Juice Bar	40.69489	-73.90333	Ridgewood
4.0	Romeo and Juliet Colombian Coffee	40.76096	-73.9976	New York
4.5	Two Little Red Hens	40.77749	-73.9516699	New York
4.5	Pitanga	40.7050344978049	-73.9233485586212	Brooklyn
4.0	Joe Coffee	40.7469020720739	-74.0016702997605	New York
4.0	Gregory's Coffee	40.75554	-73.9781	New York
4.5	Zibetto Espresso Bar	40.75313	-73.98072	New York
4.5	Terremoto Coffee	40.7407899	-74.00337	New York
4.0	The Grey Dog	40.729998660113	-74.0038951001712	New York
4.5	Madman Espresso	40.7470906	-73.9888211	New York
4.5	Rustic Table	40.759624	-73.9958265	New York
4.0	Schmackary's	40.760153883881	-73.990944257291	New York
4.0	MUD	40.72905	-73.98668	New York
4.0	Grace Street	40.7478576793883	-73.9865590631962	New York
4.0	60 Beans Kitchen & Coffee	40.774101	-73.908272	Astoria
4.5	Peddler	40.7250439255079	-73.9955544272461	New York
3.5	Caf¨¦ Grumpy	40.7541886	-73.9887429	New York
4.0	Telegraphe Cafe	40.7401399	-73.99543	New York
4.5	Chobani SoHo	40.7256895490098	-74.0010523796082	New York
4.5	Express Yourself Barista Bar	40.7007834810065	-73.9301428209931	Brooklyn
4.0	Local	40.7271	-74.00198	New York
4.5	About Coffee	40.724399	-74.00378	Brooklyn
4.5	Bridge Coffee Shop	40.7022171020508	-73.9844665527344	New York
4.5	Cafe Patoro	40.7072720974983	-74.0023160353303	New York
4.0	Ralph's Coffee	40.7618332	-73.9745789	New York
4.0	The West	40.711757	-73.951537	Brooklyn
4.5	Jessi's Coffee Shop	40.70828	-73.93961	Brooklyn
4.5	Perpetuum Cafe	40.74445	-73.99307	New York
4.0	Gregory's Coffee	40.7467038734382	-73.9824172575884	New York
5.0	Livenrich	40.70826	-74.0141	New York
4.5	Dweebs	40.7003712484126	-73.9228504315857	Brooklyn
4.0	Ovenly	40.7298199	-73.95957	Brooklyn
4.0	Honeyhaus	40.7295350423351	-73.984594787614	New York
4.0	Cafe Madeline	40.6419312	-73.9633539	Brooklyn
4.5	Tea and Milk	40.75904	-73.92631	Astoria
4.5	The Flat's BKSpeed Coffee	40.70723	-73.95374	Brooklyn
4.0	Jack's Stir Brew Coffee	40.73451	-74.00062	New York
4.5	Kam Hing Coffee Shop	40.7182480993847	-73.9990044118685	New York
4.0	Gimme! Coffee	40.71172	-73.94911	Brooklyn
4.0	Blank Slate Coffee + Kitchen	40.7453293	-73.9845257	New York
3.5	Sumner Cafe	40.6806140793622	-73.9373079914832	Brooklyn
4.0	Gregorys Coffee	40.7060753	-74.0128671	New York
3.5	Caf¨¦ Pedlar	40.68692	-73.99387	Brooklyn
4.0	Birch Coffee	40.793416	-73.967719	New York
4.0	Toby's Estate Coffee	40.7349014	-74.0022812	New York
4.0	Demarco Coffee	40.7567101	-73.97155	New York
4.0	Empire Coffee & Tea Company	40.7579384	-73.9927826	New York
4.5	Kahve	40.76282	-73.9935	New York
4.0	Four & Twenty Blackbirds	40.6720886	-73.9903107	Brooklyn
4.5	Beaner Bar	40.71858	-73.94522	Brooklyn
4.0	Mille-Feuille Bakery	40.72933	-73.99808	New York
4.0	Bosie Tea Parlor	40.73126	-74.00361	New York
4.0	OK Cafe	40.7739334	-73.9115906	Astoria
5.0	Dino's Coffee Shop	40.7599716	-73.9855423	New York
4.0	Lula Bean	40.71202	-73.94135	Brooklyn
4.5	Best Bagel and Coffee	40.7522683	-73.9910861	New York
5.0	Kafe Louverture	40.6829616	-73.9384374	Brooklyn
4.5	Tygershark	40.68035	-73.9676999	Brooklyn
4.5	Pickler & Co	40.75219	-73.9721	New York
4.5	Java Joe	40.6673199	-73.98091	Brooklyn
4.0	Financier Patisserie	40.70458	-74.00991	New York
4.5	Doughnut Plant	40.7163944930004	-73.9886098620298	New York
4.5	Tilda	40.682653	-73.9637899	Brooklyn
4.0	El Rey Coffee And Luncheonette	40.7213779	-73.9879345	New York
4.0	Caf¨¦ Regular du Nord	40.67508	-73.97555	Brooklyn
4.0	Peck's	40.6935005	-73.967392	New York
4.5	Red Lantern Bicycles	40.6934509	-73.9724197	Brooklyn
4.0	FIKA	40.743459	-73.983881	New York
4.0	Gregorys Coffee	40.75157	-73.98059	New York
4.0	Everyman Espresso	40.7327852478612	-73.9883291989235	New York
4.0	Plowshares Coffee Roasters	40.800136083235	-73.9677886525782	New York
4.0	Aubergine Cafe	40.7460534152051	-73.914440708381	Woodside
4.0	Box Kite Coffee	40.77763	-73.98003	New York
4.0	Gregorys Coffee	40.7664689800452	-73.9652856634178	New York
4.0	Otha's	40.70869	-73.957924	Brooklyn
4.5	By the Way Bakery	40.7910023	-73.9742942	New York
5.0	T Shop	40.7237710224052	-73.9937762834546	New York
4.0	The Civil Service Cafe	40.6891442	-73.9512606	Brooklyn
4.5	Tinto	40.6728416	-73.9502091	Brooklyn
4.0	Milk & Honey Cafe	40.634356735221	-73.9661046515558	Brooklyn
4.0	KAVE	40.7050247	-73.9290009	Brooklyn
3.5	Atlas Cafe & Bakery	40.7265019577728	-73.9894421246318	New York
4.0	FIKA	40.7647222	-73.9759917	New York
4.0	Joe Coffee	40.7350429	-73.993215	New York
4.0	Roasting Plant	40.736567618439	-74.0012669563293	New York
4.0	Cafe Noi	40.77168	-73.95649	New York
4.0	Blue Bottle Coffee	40.7421464	-74.0064273	New York
4.0	Gregory's Coffee	40.7558601	-73.9828599	New York
4.5	Taylor St Baristas	40.7514719404767	-73.9799013031919	New York
4.5	Hi-Collar	40.7293077268171	-73.9859368048935	New York
4.0	Bedford Hill	40.68763	-73.9568199	Brooklyn
4.0	Inatteso Cafe Casano	40.70642538641	-74.0169015680264	New York
4.5	Sullivan Street Tea & Spice Company	40.729236	-74.000386	Manhattan
4.0	Ludlow Coffee Supply	40.72167	-73.98727	New York
4.5	Eclair Bakery	40.7566183	-73.9666252	New York
4.0	Ninth Street Espresso	40.7269335438612	-73.9800024032593	New York
3.5	COFFEED	40.7389051744822	-73.9954420471092	New York
4.0	Piccolo Cafe	40.73427	-73.98625	New York
4.5	Black Gold Records	40.677265	-73.998102	Brooklyn
3.5	11th Street Cafe	40.735778901325	-74.007258262333	New York
4.0	Gossip Coffee	40.76436	-73.9166	Astoria
4.0	Golden Steamer	40.71877	-73.99679	New York
4.0	Bakeri	40.72004	-73.96013	Brooklyn
4.5	Ost Cafe	40.71445	-73.98214	New York
3.5	Vineapple	40.698296727787	-73.99307556416	Brooklyn
4.0	Bluestone Lane	40.7554865422385	-73.9831942243421	New York
4.5	Love Cafe	40.7945827440822	-73.9337050382274	New York
4.5	Madman Espresso	40.7326190878137	-73.9940478909803	New York
4.0	Konditori	40.7220298	-73.9886647	New York
4.0	B Cup Caf¨¦	40.72872	-73.97869	New York
4.5	Every Thing Goes Book Cafe and Neighborhood Stage	40.636946	-74.076721	Staten Island
4.5	Manon Caf¨¦	40.7085915	-74.0108032	New York
4.0	Kinship Coffee Cooperative	40.7634513207248	-73.9151231902811	Astoria
4.5	Tar Pit	40.7174187	-73.9412766	Brooklyn
4.0	Stone Street Coffee Company	40.7435417	-74.0031128	Manhattan
4.5	Espresso 77	40.66449	-73.98379	Brooklyn
4.5	Mille-Feuille Bakery	40.7823472326894	-73.9811467006803	New York
4.0	MatchaBar	40.7212415682923	-73.9583270957346	Brooklyn
4.5	Petee's Pie Company	40.7192158508607	-73.9912822511308	New York
4.5	City of Saints Coffee Roasters	40.7087771	-73.9360653	Brooklyn
4.0	Little Zelda	40.6737785	-73.9571609	Brooklyn
4.5	Gila's Nosh	40.738616	-73.98184	New York
4.0	Underline Coffee	40.7461764288038	-74.0061258334554	New York
4.0	Macchiato Espresso Bar	40.75265	-73.97462	New York
4.0	FIKA	40.76757	-73.98947	New York
4.0	Gregory's Coffee	40.74098	-73.98557	New York
4.5	Le Paris Dakar	40.6811617534164	-73.9498048730164	New York
4.0	Ange Noir Cafe	40.70416	-73.93419	Brooklyn
3.5	Smith Canteen	40.680353	-73.994638	Brooklyn
3.5	FIKA	40.70355	-74.01091	New York
4.0	Gasoline Alley Coffee	40.7201927690627	-73.9988777351654	New York
4.0	Joe Coffee	40.7529931503065	-73.9770462251307	New York
4.0	COFFEED	40.7521568	-73.9260905	Long Island City
4.0	Sun In Bloom	40.7150394	-74.0075399	New York
4.0	Gregory's Coffee	40.7543694	-73.9879026	New York
4.5	Cypress Inn	40.705554	-73.915183	Ridgewood
4.0	Double Dutch Espresso	40.8058357	-73.9541321	New York
4.0	Westside Coffee Shop	40.72009	-74.00366	New York
3.5	Sweetleaf	40.7469015944119	-73.9562634274872	Long Island City
4.5	The Monkey Cup	40.8257412296042	-73.9474711693111	New York
4.0	Sant Ambroeus	40.7752929376282	-73.9629447443084	New York
4.0	Variety	40.702651	-73.917107	Brooklyn
3.5	Pushcart Coffee	40.73666	-73.98135	New York
4.0	David Rubenstein Atrium	40.7709808	-73.9827576	New York
4.5	Your Way Cafe	40.70347	-73.93007	Brooklyn
4.5	The Spot	40.7072062790394	-73.8969679176807	Ridgewood
